Wall time,Step,Value
1735829457.1569762,0,0.7451330423355103
1735830118.4184692,1,0.4428962469100952
1735830804.269877,2,0.3297533690929413
1735831538.81055,3,0.27637797594070435
1735832510.527081,4,0.22804754972457886
1735833831.880063,5,0.22272726893424988
1735835387.822548,6,0.22111687064170837
1735836937.141196,7,0.22478877007961273
1735838488.7078059,8,0.21378348767757416
1735840040.930323,9,0.20646479725837708
1735841575.635835,10,0.20724131166934967
1735843126.106473,11,0.20246216654777527
